Domain,Area,Element,Item,Year,Source,Value
"Emissions from Livestock","Trinidad and Tobago","Stocks","Cattle, dairy","2021","FAO TIER 1","7226"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Cattle, non-dairy","2021","FAO TIER 1","28619"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Chickens, broilers","2021","FAO TIER 1","37847673"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Chickens, layers","2021","FAO TIER 1","1197038"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Goats","2021","FAO TIER 1","6550"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Horses","2021","FAO TIER 1","1413"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Mules and hinnies","2021","FAO TIER 1","2012"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Sheep","2021","FAO TIER 1","12614"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Swine, breeding","2021","FAO TIER 1","2907"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Swine, market","2021","FAO TIER 1","26159"
"Emissions from Livestock","Tunisia","Stocks","Asses","2021","FAO TIER 1","243108"
"Emissions from Livestock","Tunisia","Stocks","Camels","2021","FAO TIER 1","238044"
"Emissions from Livestock","Tunisia","Stocks","Cattle, dairy","2021","FAO TIER 1","445135"
"Emissions from Livestock","Tunisia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","185274"
"Emissions from Livestock","Tunisia","Stocks","Chickens, broilers","2021","FAO TIER 1","73080357"
"Emissions from Livestock","Tunisia","Stocks","Chickens, layers","2021","FAO TIER 1","26128213"
"Emissions from Livestock","Tunisia","Stocks","Goats","2021","FAO TIER 1","1097854"
"Emissions from Livestock","Tunisia","Stocks","Horses","2021","FAO TIER 1","57118"
"Emissions from Livestock","Tunisia","Stocks","Mules and hinnies","2021","FAO TIER 1","82675"
"Emissions from Livestock","Tunisia","Stocks","Sheep","2021","FAO TIER 1","6243197"
"Emissions from Livestock","Tunisia","Stocks","Swine, breeding","2021","FAO TIER 1","534"
"Emissions from Livestock","Tunisia","Stocks","Swine, market","2021","FAO TIER 1","4806"
"Emissions from Livestock","Tunisia","Stocks","Turkeys","2021","FAO TIER 1","13225329"
"Emissions from Livestock","Türkiye","Stocks","Asses","2021","FAO TIER 1","95809"
"Emissions from Livestock","Türkiye","Stocks","Buffalo","2021","FAO TIER 1","185574"
"Emissions from Livestock","Türkiye","Stocks","Camels","2021","FAO TIER 1","1204"
"Emissions from Livestock","Türkiye","Stocks","Cattle, dairy","2021","FAO TIER 1","6422632"
"Emissions from Livestock","Türkiye","Stocks","Cattle, non-dairy","2021","FAO TIER 1","11427911"
"Emissions from Livestock","Türkiye","Stocks","Chickens, broilers","2021","FAO TIER 1","270393122"
"Emissions from Livestock","Türkiye","Stocks","Chickens, layers","2021","FAO TIER 1","121000775"
"Emissions from Livestock","Türkiye","Stocks","Ducks","2021","FAO TIER 1","539897"
"Emissions from Livestock","Türkiye","Stocks","Goats","2021","FAO TIER 1","12341514"
"Emissions from Livestock","Türkiye","Stocks","Horses","2021","FAO TIER 1","83718"
"Emissions from Livestock","Türkiye","Stocks","Mules and hinnies","2021","FAO TIER 1","22164"
"Emissions from Livestock","Türkiye","Stocks","Sheep","2021","FAO TIER 1","45177690"
"Emissions from Livestock","Türkiye","Stocks","Swine, breeding","2021","FAO TIER 1","135"
"Emissions from Livestock","Türkiye","Stocks","Swine, market","2021","FAO TIER 1","1218"
"Emissions from Livestock","Türkiye","Stocks","Turkeys","2021","FAO TIER 1","4703797"
"Emissions from Livestock","Turkmenistan","Stocks","Asses","2021","FAO TIER 1","24865"
"Emissions from Livestock","Turkmenistan","Stocks","Camels","2021","FAO TIER 1","141485"
"Emissions from Livestock","Turkmenistan","Stocks","Cattle, dairy","2021","FAO TIER 1","1097253"
"Emissions from Livestock","Turkmenistan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1448149"
"Emissions from Livestock","Turkmenistan","Stocks","Chickens, broilers","2021","FAO TIER 1","8242555"
"Emissions from Livestock","Turkmenistan","Stocks","Chickens, layers","2021","FAO TIER 1","7434385"
"Emissions from Livestock","Turkmenistan","Stocks","Goats","2021","FAO TIER 1","2372358"
"Emissions from Livestock","Turkmenistan","Stocks","Horses","2021","FAO TIER 1","27118"
"Emissions from Livestock","Turkmenistan","Stocks","Sheep","2021","FAO TIER 1","14071461"
"Emissions from Livestock","Turkmenistan","Stocks","Swine, breeding","2021","FAO TIER 1","488"
"Emissions from Livestock","Turkmenistan","Stocks","Swine, market","2021","FAO TIER 1","4390"
"Emissions from Livestock","Turkmenistan","Stocks","Turkeys","2021","FAO TIER 1","473986"
"Emissions from Livestock","Tuvalu","Stocks","Chickens, broilers","2021","FAO TIER 1","46482"
"Emissions from Livestock","Tuvalu","Stocks","Chickens, layers","2021","FAO TIER 1","10718"
"Emissions from Livestock","Tuvalu","Stocks","Swine, breeding","2021","FAO TIER 1","1462"
"Emissions from Livestock","Tuvalu","Stocks","Swine, market","2021","FAO TIER 1","13155"
"Emissions from Livestock","Uganda","Stocks","Asses","2021","FAO TIER 1","19395"
"Emissions from Livestock","Uganda","Stocks","Cattle, dairy","2021","FAO TIER 1","3810140"
"Emissions from Livestock","Uganda","Stocks","Cattle, non-dairy","2021","FAO TIER 1","10813972"
"Emissions from Livestock","Uganda","Stocks","Chickens, broilers","2021","FAO TIER 1","27863974"
"Emissions from Livestock","Uganda","Stocks","Chickens, layers","2021","FAO TIER 1","7932277"
"Emissions from Livestock","Uganda","Stocks","Goats","2021","FAO TIER 1","16140949"
"Emissions from Livestock","Uganda","Stocks","Sheep","2021","FAO TIER 1","2167631"
"Emissions from Livestock","Uganda","Stocks","Swine, breeding","2021","FAO TIER 1","260001"
"Emissions from Livestock","Uganda","Stocks","Swine, market","2021","FAO TIER 1","2340008"
"Emissions from Livestock","Ukraine","Stocks","Asses","2021","FAO TIER 1","11962"
"Emissions from Livestock","Ukraine","Stocks","Camels","2021","FAO TIER 1","850"
"Emissions from Livestock","Ukraine","Stocks","Cattle, dairy","2021","FAO TIER 1","1651900"
"Emissions from Livestock","Ukraine","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1222100"
"Emissions from Livestock","Ukraine","Stocks","Chickens, broilers","2021","FAO TIER 1","92253000"
"Emissions from Livestock","Ukraine","Stocks","Chickens, layers","2021","FAO TIER 1","91290000"
"Emissions from Livestock","Ukraine","Stocks","Ducks","2021","FAO TIER 1","11373000"
"Emissions from Livestock","Ukraine","Stocks","Goats","2021","FAO TIER 1","519400"
"Emissions from Livestock","Ukraine","Stocks","Horses","2021","FAO TIER 1","202000"
"Emissions from Livestock","Ukraine","Stocks","Sheep","2021","FAO TIER 1","621000"
"Emissions from Livestock","Ukraine","Stocks","Swine, breeding","2021","FAO TIER 1","587620"
"Emissions from Livestock","Ukraine","Stocks","Swine, market","2021","FAO TIER 1","5288580"
"Emissions from Livestock","Ukraine","Stocks","Turkeys","2021","FAO TIER 1","1569000"
"Emissions from Livestock","United Arab Emirates","Stocks","Camels","2021","FAO TIER 1","511226"
"Emissions from Livestock","United Arab Emirates","Stocks","Cattle, dairy","2021","FAO TIER 1","42720"
"Emissions from Livestock","United Arab Emirates","Stocks","Cattle, non-dairy","2021","FAO TIER 1","61929"
"Emissions from Livestock","United Arab Emirates","Stocks","Chickens, broilers","2021","FAO TIER 1","21218490"
"Emissions from Livestock","United Arab Emirates","Stocks","Chickens, layers","2021","FAO TIER 1","4711111"
"Emissions from Livestock","United Arab Emirates","Stocks","Goats","2021","FAO TIER 1","2381525"
"Emissions from Livestock","United Arab Emirates","Stocks","Horses","2021","FAO TIER 1","433"
"Emissions from Livestock","United Arab Emirates","Stocks","Sheep","2021","FAO TIER 1","2082077"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Cattle, dairy","2021","FAO TIER 1","1859000"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","7744000"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Chickens, broilers","2021","FAO TIER 1","121721220"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Chickens, layers","2021","FAO TIER 1","58278780"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Ducks","2021","FAO TIER 1","2116000"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Goats","2021","FAO TIER 1","111000"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Horses","2021","FAO TIER 1","406322"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Sheep","2021","FAO TIER 1","32957000"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Swine, breeding","2021","FAO TIER 1","532300"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Swine, market","2021","FAO TIER 1","4790700"
"Emissions from Livestock","United Kingdom of Great Britain and Northern Ireland","Stocks","Turkeys","2021","FAO TIER 1","3800000"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Asses","2021","FAO TIER 1","190719"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Cattle, dairy","2021","FAO TIER 1","7605976"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Cattle, non-dairy","2021","FAO TIER 1","23110542"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Chickens, broilers","2021","FAO TIER 1","9697856"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Chickens, layers","2021","FAO TIER 1","29804683"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Ducks","2021","FAO TIER 1","1361812"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Goats","2021","FAO TIER 1","21277518"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Sheep","2021","FAO TIER 1","6519885"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Swine, breeding","2021","FAO TIER 1","52926"
"Emissions from Livestock","United Republic of Tanzania","Stocks","Swine, market","2021","FAO TIER 1","476333"
"Emissions from Livestock","United States of America","Stocks","Asses","2021","FAO TIER 1","51973"
"Emissions from Livestock","United States of America","Stocks","Cattle, dairy","2021","FAO TIER 1","9442400"
"Emissions from Livestock","United States of America","Stocks","Cattle, non-dairy","2021","FAO TIER 1","84347100"
"Emissions from Livestock","United States of America","Stocks","Chickens, broilers","2021","FAO TIER 1","1132956000"
"Emissions from Livestock","United States of America","Stocks","Chickens, layers","2021","FAO TIER 1","389044000"
"Emissions from Livestock","United States of America","Stocks","Ducks","2021","FAO TIER 1","7919208"
"Emissions from Livestock","United States of America","Stocks","Goats","2021","FAO TIER 1","2586000"
"Emissions from Livestock","United States of America","Stocks","Horses","2021","FAO TIER 1","10667035"
"Emissions from Livestock","United States of America","Stocks","Sheep","2021","FAO TIER 1","5170000"
"Emissions from Livestock","United States of America","Stocks","Swine, breeding","2021","FAO TIER 1","7414610"
"Emissions from Livestock","United States of America","Stocks","Swine, market","2021","FAO TIER 1","66731490"
"Emissions from Livestock","United States of America","Stocks","Turkeys","2021","FAO TIER 1","72000000"
"Emissions from Livestock","Uruguay","Stocks","Asses","2021","FAO TIER 1","1648"
"Emissions from Livestock","Uruguay","Stocks","Cattle, dairy","2021","FAO TIER 1","714000"
"Emissions from Livestock","Uruguay","Stocks","Cattle, non-dairy","2021","FAO TIER 1","11200643"
"Emissions from Livestock","Uruguay","Stocks","Chickens, broilers","2021","FAO TIER 1","37804520"
"Emissions from Livestock","Uruguay","Stocks","Chickens, layers","2021","FAO TIER 1","2939366"
"Emissions from Livestock","Uruguay","Stocks","Goats","2021","FAO TIER 1","18125"
"Emissions from Livestock","Uruguay","Stocks","Horses","2021","FAO TIER 1","416271"
"Emissions from Livestock","Uruguay","Stocks","Mules and hinnies","2021","FAO TIER 1","4077"
"Emissions from Livestock","Uruguay","Stocks","Sheep","2021","FAO TIER 1","6233128"
"Emissions from Livestock","Uruguay","Stocks","Swine, breeding","2021","FAO TIER 1","12879"
"Emissions from Livestock","Uruguay","Stocks","Swine, market","2021","FAO TIER 1","115914"
"Emissions from Livestock","Uzbekistan","Stocks","Asses","2021","FAO TIER 1","121679"
"Emissions from Livestock","Uzbekistan","Stocks","Camels","2021","FAO TIER 1","20132"
"Emissions from Livestock","Uzbekistan","Stocks","Cattle, dairy","2021","FAO TIER 1","4022907"
"Emissions from Livestock","Uzbekistan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","9521493"
"Emissions from Livestock","Uzbekistan","Stocks","Chickens, broilers","2021","FAO TIER 1","46475647"
"Emissions from Livestock","Uzbekistan","Stocks","Chickens, layers","2021","FAO TIER 1","36025977"
"Emissions from Livestock","Uzbekistan","Stocks","Goats","2021","FAO TIER 1","3643200"
"Emissions from Livestock","Uzbekistan","Stocks","Horses","2021","FAO TIER 1","260393"
"Emissions from Livestock","Uzbekistan","Stocks","Sheep","2021","FAO TIER 1","19327100"
"Emissions from Livestock","Uzbekistan","Stocks","Swine, breeding","2021","FAO TIER 1","4946"
"Emissions from Livestock","Uzbekistan","Stocks","Swine, market","2021","FAO TIER 1","44514"
"Emissions from Livestock","Uzbekistan","Stocks","Turkeys","2021","FAO TIER 1","716140"
"Emissions from Livestock","Vanuatu","Stocks","Cattle, dairy","2021","FAO TIER 1","10472"
"Emissions from Livestock","Vanuatu","Stocks","Cattle, non-dairy","2021","FAO TIER 1","86346"
"Emissions from Livestock","Vanuatu","Stocks","Chickens, broilers","2021","FAO TIER 1","377964"
"Emissions from Livestock","Vanuatu","Stocks","Chickens, layers","2021","FAO TIER 1","146444"
"Emissions from Livestock","Vanuatu","Stocks","Goats","2021","FAO TIER 1","16128"
"Emissions from Livestock","Vanuatu","Stocks","Horses","2021","FAO TIER 1","6820"
"Emissions from Livestock","Vanuatu","Stocks","Swine, breeding","2021","FAO TIER 1","9129"
"Emissions from Livestock","Vanuatu","Stocks","Swine, market","2021","FAO TIER 1","82162"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Asses","2021","FAO TIER 1","440000"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Cattle, dairy","2021","FAO TIER 1","2603932"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Cattle, non-dairy","2021","FAO TIER 1","13617088"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Chickens, broilers","2021","FAO TIER 1","113420318"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Chickens, layers","2021","FAO TIER 1","11711917"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Goats","2021","FAO TIER 1","1588307"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Horses","2021","FAO TIER 1","527144"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Mules and hinnies","2021","FAO TIER 1","72000"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Sheep","2021","FAO TIER 1","626738"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Swine, breeding","2021","FAO TIER 1","303947"
"Emissions from Livestock","Venezuela (Bolivarian Republic of)","Stocks","Swine, market","2021","FAO TIER 1","2735525"
"Emissions from Livestock","Viet Nam","Stocks","Buffalo","2021","FAO TIER 1","2264700"
"Emissions from Livestock","Viet Nam","Stocks","Cattle, dairy","2021","FAO TIER 1","313568"
"Emissions from Livestock","Viet Nam","Stocks","Cattle, non-dairy","2021","FAO TIER 1","6051732"
"Emissions from Livestock","Viet Nam","Stocks","Chickens, broilers","2021","FAO TIER 1","449713513"
"Emissions from Livestock","Viet Nam","Stocks","Chickens, layers","2021","FAO TIER 1","76586487"
"Emissions from Livestock","Viet Nam","Stocks","Ducks","2021","FAO TIER 1","82002940"
"Emissions from Livestock","Viet Nam","Stocks","Goats","2021","FAO TIER 1","2720955"
"Emissions from Livestock","Viet Nam","Stocks","Horses","2021","FAO TIER 1","51870"
"Emissions from Livestock","Viet Nam","Stocks","Swine, breeding","2021","FAO TIER 1","2353340"
"Emissions from Livestock","Viet Nam","Stocks","Swine, market","2021","FAO TIER 1","21180060"
"Emissions from Livestock","Yemen","Stocks","Asses","2021","FAO TIER 1","711076"
"Emissions from Livestock","Yemen","Stocks","Camels","2021","FAO TIER 1","453296"
"Emissions from Livestock","Yemen","Stocks","Cattle, dairy","2021","FAO TIER 1","390404"
